/home/ln/Documents/bacteria-phage_control_5hrs_010000000000.jpg
1261, 247, 24.0, not_a_droplet
1272, 955, 16.0, not_a_droplet
1254, 563, 25.0, full
1024, 612, 27.0, full
49, 806, 30.0, full
515, 914, 20.0, full
607, 54, 30.0, full
473, 702, 26.0, full
695, 192, 23.0, full
429, 394, 18.0, not_a_droplet
303, 360, 30, full
1125, 161, 26.0, full
443, 585, 15, full
1176, 62, 28.0, full
476, 603, 20.0, full
1145, 603, 27.0, full
1049, 564, 26.0, full
432, 551, 18.0, full
901, 965, 26.0, full
400, 485, 29, full
794, 164, 28.0, full
558, 85, 29.0, full
848, 638, 25.0, full
515, 335, 23.0, full
1164, 199, 29.0, full
180, 908, 24, full
887, 222, 27.0, full
640, 105, 30.0, full
1236, 667, 25.0, full
1141, 981, 25.0, full
1195, 974, 29, full
933, 668, 21.0, full
1149, 112, 28.0, full
667, 151, 25, full
676, 577, 24, full
1103, 942, 27.0, full
579, 582, 29.0, full
621, 930, 29.0, full
755, 941, 18.0, full
1028, 304, 27, full
276, 162, 27.0, full
374, 112, 26.0, full
1098, 58, 29, full
41, 69, 30.0, full
556, 343, 20, full
455, 933, 12.0, not_a_droplet
37, 235, 30, full
707, 735, 20.0, full
360, 39, 22, full
1235, 614, 20, full
1217, 273, 27.0, full
1049, 405, 20, full
780, 215, 24.0, full
585, 895, 19, full
717, 287, 28.0, full
1213, 925, 25, full
953, 187, 15, empty
990, 989, 28.0, full
924, 583, 27.0, full
228, 182, 24.0, full
873, 461, 26.0, full
713, 803, 28.0, full
910, 382, 30.0, full
593, 519, 36.0, full
548, 548, 17, not_a_droplet
739, 880, 12, not_a_droplet
398, 549, 13, not_a_droplet
1188, 239, 17, full
1050, 24, 29.0, not_a_droplet
733, 844, 17.0, full
1072, 330, 24.0, full
163, 73, 25.0, full
386, 361, 28.0, full
1271, 301, 30.0, not_a_droplet
170, 444, 37.0, full
61, 288, 27.0, full
690, 688, 13, not_a_droplet
630, 584, 20, full
448, 886, 12.0, not_a_droplet
535, 295, 22.0, full
414, 524, 13, not_a_droplet
597, 780, 24, full
1190, 150, 27, full
506, 78, 23, full
895, 696, 25.0, full
538, 766, 26.0, full
759, 680, 19, full
32, 136, 24.0, full
741, 177, 26.0, full
588, 148, 40.0, full
827, 123, 26.0, full
919, 856, 21.0, full
676, 62, 25, full
766, 633, 16.0, full
677, 846, 27.0, full
1265, 806, 29.0, not_a_droplet
275, 109, 27.0, full
1090, 551, 16.0, full
1258, 108, 27.0, full
492, 750, 22, full
418, 635, 26.0, empty
675, 710, 11, not_a_droplet
626, 871, 29.0, full
728, 70, 26.0, full
676, 767, 23.0, full
802, 770, 25.0, full
1102, 365, 14, not_a_droplet
695, 109, 26.0, full
93, 135, 25.0, full
545, 482, 24.0, full
12, 912, 29.0, not_a_droplet
538, 850, 18.0, full
634, 813, 25.0, full
281, 650, 39.0, full
722, 697, 21.0, full
798, 916, 29.0, full
651, 15, 28.0, not_a_droplet
937, 1000, 25.0, full
526, 713, 28, full
546, 623, 22.0, full
191, 26, 30.0, full
552, 25, 24.0, full
477, 869, 24.0, full
685, 422, 23, full
956, 528, 24.0, full
1233, 50, 30.0, full
858, 982, 21.0, full
921, 191, 17.0, full
642, 201, 30.0, full
818, 250, 19, full
679, 361, 23, full
870, 96, 24, full
915, 539, 18.0, full
938, 16, 24.0, not_a_droplet
879, 156, 38.0, full
1231, 994, 14.0, not_a_droplet
33, 339, 30.0, full
396, 25, 10, not_a_droplet
1173, 304, 21.0, full
7, 974, 30.0, not_a_droplet
1249, 934, 12, not_a_droplet
510, 8, 21.0, not_a_droplet
538, 225, 12, not_a_droplet
477, 439, 13, not_a_droplet
473, 558, 23, full
1133, 13, 28.0, not_a_droplet
1190, 1015, 13, not_a_droplet
902, 262, 11, not_a_droplet
38, 10, 30.0, not_a_droplet
775, 977, 11.0, not_a_droplet
63, 181, 30.0, full
562, 919, 13, not_a_droplet
1275, 502, 30.0, not_a_droplet
216, 476, 20.0, full
993, 18, 27.0, not_a_droplet
727, 432, 21.0, full
741, 36, 12, not_a_droplet
766, 464, 24.0, not_a_droplet
-7, 44, 27.0, not_a_droplet
660, 728, 10, not_a_droplet
1194, 5, 30.0, not_a_droplet
1275, 704, 30.0, not_a_droplet
605, 333, 19, full
1169, 505, 22, full
585, 465, 19, full
596, 203, 16.0, full
449, 909, 10, not_a_droplet
1070, 373, 17.0, full
829, 381, 12, not_a_droplet
580, 730, 28, full
773, 999, 9, not_a_droplet
704, 602, 14, full
6, 391, 30.0, not_a_droplet
1038, 1018, 26.0, full
234, 136, 23.0, full
-10, 819, 30.0, not_a_droplet
531, 186, 8.0, not_a_droplet
621, 713, 15.0, not_a_droplet
531, 55, 12.0, not_a_droplet
5, 184, 29.0, full
1280, 172, 30.0, not_a_droplet
614, 401, 51.0, full
753, 969, 10, not_a_droplet
716, 484, 27.0, full
640, 774, 12, not_a_droplet
575, 858, 17.0, full
930, 342, 16, full
1083, 400, 12.0, not_a_droplet
496, 934, 9, not_a_droplet
599, 267, 48.0, full
537, 799, 10, not_a_droplet
767, 877, 9.0, not_a_droplet
854, 314, 57.0, full
1294, 66, 28.0, not_a_droplet
678, 454, 11, not_a_droplet
1132, 76, 13.0, not_a_droplet
229, 229, 11.0, not_a_droplet
808, 807, 13, not_a_droplet
731, 901, 9.0, not_a_droplet
5, 286, 30.0, not_a_droplet
1292, 758, 23.0, not_a_droplet
1216, 705, 10, not_a_droplet
1176, 542, 14, not_a_droplet
221, 313, 9.0, not_a_droplet
1259, 981, 10.0, not_a_droplet
374, 326, 10.0, not_a_droplet
409, 415, 11.0, not_a_droplet
559, 428, 12.0, not_a_droplet
76, 104, 12, not_a_droplet
5, 645, 8, not_a_droplet
514, 273, 9, not_a_droplet
578, 944, 9, not_a_droplet
483, 259, 5.0, not_a_droplet
805, 46, 55.0, full
657, 527, 28, full
690, 661, 11, not_a_droplet
240, 92, 6.0, not_a_droplet
267, 539, 13, not_a_droplet
597, 847, 10, not_a_droplet
931, 701, 11.0, not_a_droplet
1270, 37, 10.0, not_a_droplet
570, 51, 10, not_a_droplet
77, 65, 9.0, not_a_droplet
228, 106, 7.0, not_a_droplet
215, 106, 6.0, not_a_droplet
387, 38, 6.0, not_a_droplet
115, 118, 8.0, not_a_droplet
223, 88, 5.0, not_a_droplet
198, 70, 4.0, not_a_droplet
194, 102, 4.0, not_a_droplet
196, 112, 6.0, not_a_droplet
246, 104, 5.0, not_a_droplet
250, 117, 7.0, not_a_droplet
215, 126, 7.0, not_a_droplet
132, 11, 6.0, not_a_droplet
122, 15, 5.0, not_a_droplet
109, 22, 4.0, not_a_droplet
86, 27, 4.0, not_a_droplet
101, 45, 4.0, not_a_droplet
50, 115, 5.0, not_a_droplet
189, 129, 4.0, not_a_droplet
288, 70, 3.0, not_a_droplet
252, 95, 6.0, not_a_droplet
223, 95, 4.0, not_a_droplet
202, 100, 4.0, not_a_droplet
-14, 233, 22.0, not_a_droplet
182, 281, 4.0, not_a_droplet
166, 285, 4.0, not_a_droplet
173, 301, 4.0, not_a_droplet
155, 264, 3.0, not_a_droplet
147, 312, 4.0, not_a_droplet
157, 320, 4.0, not_a_droplet
415, 43, 6.0, not_a_droplet
420, 24, 6.0, not_a_droplet
459, 28, 5.0, not_a_droplet
489, 105, 6.0, not_a_droplet
470, 107, 5.0, not_a_droplet
465, 139, 4.0, not_a_droplet
471, 160, 5.0, not_a_droplet
513, 40, 9.0, not_a_droplet
511, 49, 9.0, not_a_droplet
522, 34, 10.0, not_a_droplet
515, 163, 7.0, not_a_droplet
509, 183, 7.0, not_a_droplet
490, 163, 6.0, not_a_droplet
505, 174, 7.0, not_a_droplet
502, 233, 6.0, not_a_droplet
474, 225, 6.0, not_a_droplet
452, 170, 4.0, not_a_droplet
474, 199, 4.0, not_a_droplet
492, 194, 5.0, not_a_droplet
505, 195, 6.0, not_a_droplet
520, 194, 5.0, not_a_droplet
572, 216, 11.0, not_a_droplet
555, 238, 9.0, not_a_droplet
553, 221, 8.0, not_a_droplet
541, 230, 5.0, not_a_droplet
596, -2, 28.0, not_a_droplet
497, 177, 7.0, not_a_droplet
461, 184, 4.0, not_a_droplet
434, 175, 4.0, not_a_droplet
476, 134, 5.0, not_a_droplet
499, 240, 5.0, not_a_droplet
508, 214, 5.0, not_a_droplet
574, 191, 9.0, not_a_droplet
547, 178, 7.0, not_a_droplet
536, 167, 7.0, not_a_droplet
603, 104, 10.0, not_a_droplet
723, 25, 8.0, not_a_droplet
703, -20, 35.0, not_a_droplet
756, -8, 20, not_a_droplet
874, 17, 8.0, not_a_droplet
901, 46, 8.0, not_a_droplet
915, 41, 6.0, not_a_droplet
914, 31, 6.0, not_a_droplet
864, 65, 9.0, not_a_droplet
962, 163, 8.0, not_a_droplet
791, 127, 7.0, not_a_droplet
792, 112, 7.0, not_a_droplet
839, 94, 8.0, not_a_droplet
879, 71, 7.0, not_a_droplet
854, 77, 6.0, not_a_droplet
864, 9, 6.0, not_a_droplet
753, 19, 7.0, not_a_droplet
896, 17, 4.0, not_a_droplet
897, -18, 28.0, not_a_droplet
736, 13, 5.0, not_a_droplet
1088, -19, 26.0, not_a_droplet
1086, 24, 9.0, not_a_droplet
1140, 54, 9.0, not_a_droplet
1029, 202, 9.0, not_a_droplet
1033, 267, 11.0, not_a_droplet
1218, 238, 11.0, not_a_droplet
1217, 136, 9.0, not_a_droplet
1251, -5, 28.0, not_a_droplet
1203, 75, 9.0, not_a_droplet
1254, 25, 8.0, not_a_droplet
1238, 171, 7.0, not_a_droplet
704, 34, 4.0, not_a_droplet
858, 251, 9.0, not_a_droplet
842, 257, 7.0, not_a_droplet
921, 312, 8.0, not_a_droplet
931, 283, 7.0, not_a_droplet
941, 289, 7.0, not_a_droplet
918, 265, 5.0, not_a_droplet
947, 272, 4.0, not_a_droplet
910, 246, 4.0, not_a_droplet
879, 253, 5.0, not_a_droplet
936, 314, 5.0, not_a_droplet
796, 325, 7.0, not_a_droplet
922, 297, 7.0, not_a_droplet
809, 399, 12.0, not_a_droplet
888, 271, 8.0, not_a_droplet
788, 339, 8.0, not_a_droplet
959, 279, 3.0, not_a_droplet
149, 387, 7.0, not_a_droplet
138, 385, 5.0, not_a_droplet
133, 398, 4.0, not_a_droplet
113, 436, 4.0, not_a_droplet
117, 456, 4.0, not_a_droplet
105, 457, 4.0, not_a_droplet
172, 385, 4.0, not_a_droplet
220, 400, 5.0, not_a_droplet
215, 393, 4.0, not_a_droplet
179, 371, 4.0, not_a_droplet
158, 359, 4.0, not_a_droplet
155, 366, 4.0, not_a_droplet
122, 394, 4.0, not_a_droplet
140, 365, 4.0, not_a_droplet
132, 361, 4.0, not_a_droplet
135, 327, 4.0, not_a_droplet
155, 330, 3.0, not_a_droplet
174, 329, 3.0, not_a_droplet
165, 393, 4.0, not_a_droplet
186, 393, 3.0, not_a_droplet
95, 442, 4.0, not_a_droplet
97, 409, 4.0, not_a_droplet
118, 427, 4.0, not_a_droplet
209, 418, 6.0, not_a_droplet
121, 385, 3.0, not_a_droplet
101, 395, 3.0, not_a_droplet
165, 345, 4.0, not_a_droplet
120, 442, 4.0, not_a_droplet
363, 341, 8.0, not_a_droplet
378, 312, 6.0, not_a_droplet
342, 376, 5.0, not_a_droplet
405, 387, 8.0, not_a_droplet
401, 402, 8.0, not_a_droplet
359, 383, 3.0, not_a_droplet
492, 366, 6.0, not_a_droplet
478, 357, 4.0, not_a_droplet
479, 335, 3.0, not_a_droplet
584, 352, 10.0, not_a_droplet
638, 341, 11.0, not_a_droplet
541, 324, 10.0, not_a_droplet
559, 319, 8.0, not_a_droplet
585, 317, 8.0, not_a_droplet
633, 322, 10.0, not_a_droplet
554, 409, 8.0, not_a_droplet
513, 390, 5.0, not_a_droplet
567, 314, 7.0, not_a_droplet
501, 374, 4.0, not_a_droplet
526, 362, 4.0, not_a_droplet
571, 364, 7.0, not_a_droplet
648, 354, 10.0, not_a_droplet
660, 341, 8.0, not_a_droplet
627, 307, 7.0, not_a_droplet
671, 394, 11.0, not_a_droplet
693, 391, 10.0, not_a_droplet
584, 335, 8.0, not_a_droplet
570, 325, 7.0, not_a_droplet
514, 376, 6.0, not_a_droplet
534, 354, 4.0, not_a_droplet
761, 377, 5.0, not_a_droplet
630, 353, 8.0, not_a_droplet
574, 201, 8.0, not_a_droplet
850, 375, 9.0, not_a_droplet
866, 385, 9.0, not_a_droplet
848, 391, 7.0, not_a_droplet
829, 400, 6.0, not_a_droplet
865, 396, 8.0, not_a_droplet
710, 410, 8.0, not_a_droplet
946, 402, 12.0, not_a_droplet
968, 404, 9.0, not_a_droplet
1031, 420, 9.0, not_a_droplet
1096, 386, 6.0, not_a_droplet
1085, 355, 8.0, not_a_droplet
1144, 337, 9.0, not_a_droplet
1198, 381, 8.0, not_a_droplet
1274, 411, 10.0, not_a_droplet
1200, 426, 8.0, not_a_droplet
1132, 1023, 18.0, not_a_droplet
1212, 1006, 10.0, not_a_droplet
1275, 930, 7.0, not_a_droplet
1219, 953, 10.0, not_a_droplet
1242, 838, 13.0, not_a_droplet
1267, 849, 9.0, not_a_droplet
1275, 884, 11.0, not_a_droplet
1232, 945, 8.0, not_a_droplet
1264, 862, 9.0, not_a_droplet
1271, 666, 8.0, not_a_droplet
1249, 993, 4.0, not_a_droplet
877, 1029, 20, not_a_droplet
1231, 584, 9.0, not_a_droplet
1172, 664, 9.0, not_a_droplet
1087, 645, 10.0, not_a_droplet
1113, 599, 9.0, not_a_droplet
1193, 484, 10.0, not_a_droplet
1248, 590, 7.0, not_a_droplet
1260, 836, 8.0, not_a_droplet
946, 861, 9.0, not_a_droplet
963, 872, 6.0, not_a_droplet
964, 891, 6.0, not_a_droplet
975, 883, 5.0, not_a_droplet
1244, 904, 7.0, not_a_droplet
988, 1039, 22.0, not_a_droplet
1292, 600, 29.0, not_a_droplet
1259, 600, 7.0, not_a_droplet
1261, 657, 7.0, not_a_droplet
1280, 446, 26.0, not_a_droplet
1106, 523, 5.0, not_a_droplet
904, 1016, 6.0, not_a_droplet
958, 864, 6.0, not_a_droplet
788, 990, 8.0, not_a_droplet
807, 1003, 8.0, not_a_droplet
777, 956, 8.0, not_a_droplet
752, 913, 9.0, not_a_droplet
758, 892, 7.0, not_a_droplet
774, 895, 8.0, not_a_droplet
785, 882, 7.0, not_a_droplet
772, 856, 9.0, not_a_droplet
820, 830, 10.0, not_a_droplet
767, 920, 7.0, not_a_droplet
802, 945, 8.0, not_a_droplet
746, 898, 6.0, not_a_droplet
754, 862, 9.0, not_a_droplet
756, 844, 9.0, not_a_droplet
718, 894, 6.0, not_a_droplet
687, 874, 7.0, not_a_droplet
708, 836, 9.0, not_a_droplet
703, 852, 7.0, not_a_droplet
798, 825, 8.0, not_a_droplet
709, 930, 6.0, not_a_droplet
621, 974, 7.0, not_a_droplet
722, 977, 5.0, not_a_droplet
674, 951, 4.0, not_a_droplet
706, 947, 4.0, not_a_droplet
696, 988, 4.0, not_a_droplet
724, 988, 4.0, not_a_droplet
741, 1010, 4.0, not_a_droplet
679, 995, 5.0, not_a_droplet
655, 959, 5.0, not_a_droplet
726, 962, 4.0, not_a_droplet
766, 906, 6.0, not_a_droplet
600, 996, 5.0, not_a_droplet
656, 989, 4.0, not_a_droplet
590, 943, 8.0, not_a_droplet
585, 923, 9.0, not_a_droplet
702, 996, 5.0, not_a_droplet
649, 961, 5.0, not_a_droplet
631, 994, 4.0, not_a_droplet
595, 979, 4.0, not_a_droplet
643, 972, 4.0, not_a_droplet
787, 746, 7.0, not_a_droplet
755, 720, 6.0, not_a_droplet
741, 710, 7.0, not_a_droplet
752, 703, 6.0, not_a_droplet
745, 698, 7.0, not_a_droplet
679, 957, 4.0, not_a_droplet
671, 978, 4.0, not_a_droplet
626, 1004, 3.0, not_a_droplet
634, 1006, 3.0, not_a_droplet
728, 1014, 5.0, not_a_droplet
725, 994, 5.0, not_a_droplet
662, 946, 4.0, not_a_droplet
667, 942, 3.0, not_a_droplet
685, 943, 3.0, not_a_droplet
607, 984, 4.0, not_a_droplet
579, 962, 3.0, not_a_droplet
549, 976, 5.0, not_a_droplet
551, 986, 4.0, not_a_droplet
567, 992, 5.0, not_a_droplet
573, 1002, 4.0, not_a_droplet
588, 1000, 4.0, not_a_droplet
586, 987, 4.0, not_a_droplet
615, 985, 3.0, not_a_droplet
664, 1014, 3.0, not_a_droplet
706, 1011, 4.0, not_a_droplet
789, 1030, 12.0, not_a_droplet
788, 1016, 4.0, not_a_droplet
750, 1014, 3.0, not_a_droplet
714, 987, 4.0, not_a_droplet
690, 992, 3.0, not_a_droplet
708, 995, 4.0, not_a_droplet
694, 1000, 3.0, not_a_droplet
647, 949, 4.0, not_a_droplet
628, 962, 5.0, not_a_droplet
598, 954, 4.0, not_a_droplet
617, 1015, 3.0, not_a_droplet
717, 948, 3.0, not_a_droplet
702, 971, 4.0, not_a_droplet
646, 473, 27.0, full
640, 730, 10.0, not_a_droplet
651, 749, 10.0, not_a_droplet
632, 749, 7.0, not_a_droplet
620, 763, 5.0, not_a_droplet
655, 791, 5.0, not_a_droplet
668, 802, 4.0, not_a_droplet
679, 730, 7.0, not_a_droplet
649, 712, 9.0, not_a_droplet
612, 687, 10.0, not_a_droplet
614, 666, 10.0, not_a_droplet
729, 723, 6.0, not_a_droplet
612, 744, 8.0, not_a_droplet
618, 732, 6.0, not_a_droplet
623, 750, 6.0, not_a_droplet
626, 783, 5.0, not_a_droplet
670, 814, 5.0, not_a_droplet
780, 868, 6.0, not_a_droplet
613, 835, 9.0, not_a_droplet
572, 834, 8.0, not_a_droplet
596, 864, 7.0, not_a_droplet
611, 890, 5.0, not_a_droplet
590, 874, 5.0, not_a_droplet
599, 874, 4.0, not_a_droplet
603, 884, 5.0, not_a_droplet
631, 761, 6.0, not_a_droplet
594, 698, 9.0, not_a_droplet
881, 556, 8.0, not_a_droplet
735, 460, 8.0, not_a_droplet
790, 476, 8.0, not_a_droplet
784, 440, 9.0, not_a_droplet
743, 491, 6.0, not_a_droplet
736, 500, 6.0, not_a_droplet
742, 475, 7.0, not_a_droplet
679, 486, 9.0, not_a_droplet
697, 462, 8.0, not_a_droplet
703, 444, 8.0, not_a_droplet
692, 494, 5.0, not_a_droplet
695, 508, 4.0, not_a_droplet
686, 510, 4.0, not_a_droplet
670, 499, 6.0, not_a_droplet
696, 475, 6.0, not_a_droplet
607, 597, 9.0, not_a_droplet
600, 608, 7.0, not_a_droplet
553, 598, 7.0, not_a_droplet
549, 571, 8.0, not_a_droplet
549, 586, 7.0, not_a_droplet
626, 551, 12.0, not_a_droplet
646, 556, 7.0, not_a_droplet
677, 543, 7.0, not_a_droplet
659, 552, 6.0, not_a_droplet
258, 500, 29.0, full
495, 979, 7.0, not_a_droplet
488, 997, 5.0, not_a_droplet
471, 1001, 5.0, not_a_droplet
521, 985, 4.0, not_a_droplet
507, 959, 5.0, not_a_droplet
501, 951, 4.0, not_a_droplet
498, 958, 4.0, not_a_droplet
519, 979, 4.0, not_a_droplet
506, 979, 4.0, not_a_droplet
471, 972, 7.0, not_a_droplet
443, 959, 6.0, not_a_droplet
466, 952, 5.0, not_a_droplet
483, 971, 5.0, not_a_droplet
461, 994, 4.0, not_a_droplet
429, 980, 5.0, not_a_droplet
431, 986, 4.0, not_a_droplet
440, 981, 4.0, not_a_droplet
450, 984, 4.0, not_a_droplet
443, 999, 4.0, not_a_droplet
448, 1013, 4.0, not_a_droplet
460, 1013, 3.0, not_a_droplet
530, 1014, 3.0, not_a_droplet
519, 1011, 3.0, not_a_droplet
423, 946, 5.0, not_a_droplet
419, 941, 6.0, not_a_droplet
418, 982, 4.0, not_a_droplet
339, 910, 3.0, not_a_droplet
328, 905, 3.0, not_a_droplet
319, 889, 4.0, not_a_droplet
321, 942, 3.0, not_a_droplet
254, 896, 3.0, not_a_droplet
228, 893, 3.0, not_a_droplet
218, 893, 3.0, not_a_droplet
214, 908, 3.0, not_a_droplet
200, 942, 3.0, not_a_droplet
195, 963, 3.0, not_a_droplet
150, 952, 3.0, not_a_droplet
178, 976, 3.0, not_a_droplet
165, 952, 4.0, not_a_droplet
153, 942, 3.0, not_a_droplet
158, 952, 3.0, not_a_droplet
126, 922, 3.0, not_a_droplet
124, 913, 3.0, not_a_droplet
70, 875, 5.0, not_a_droplet
95, 877, 5.0, not_a_droplet
42, 842, 4.0, not_a_droplet
59, 869, 4.0, not_a_droplet
218, 914, 3.0, not_a_droplet
222, 862, 4.0, not_a_droplet
364, 973, 4.0, not_a_droplet
369, 977, 3.0, not_a_droplet
394, 956, 3.0, not_a_droplet
375, 952, 3.0, not_a_droplet
366, 960, 3.0, not_a_droplet
495, 894, 9.0, not_a_droplet
463, 898, 6.0, not_a_droplet
540, 915, 7.0, not_a_droplet
495, 890, 4.0, not_a_droplet
557, 873, 7.0, not_a_droplet
551, 827, 6.0, not_a_droplet
554, 828, 9.0, not_a_droplet
560, 841, 7.0, not_a_droplet
483, 816, 6.0, not_a_droplet
505, 831, 5.0, not_a_droplet
531, 828, 5.0, not_a_droplet
544, 815, 7.0, not_a_droplet
508, 772, 7.0, not_a_droplet
570, 762, 9.0, not_a_droplet
571, 777, 8.0, not_a_droplet
454, 754, 5.0, not_a_droplet
433, 756, 5.0, not_a_droplet
419, 751, 5.0, not_a_droplet
394, 745, 5.0, not_a_droplet
417, 726, 4.0, not_a_droplet
409, 723, 3.0, not_a_droplet
392, 705, 4.0, not_a_droplet
448, 611, 9.0, not_a_droplet
459, 623, 9.0, not_a_droplet
506, 617, 12.0, not_a_droplet
489, 625, 9.0, not_a_droplet
475, 633, 5.0, not_a_droplet
465, 636, 4.0, not_a_droplet
458, 655, 5.0, not_a_droplet
442, 666, 5.0, not_a_droplet
403, 683, 4.0, not_a_droplet
611, 461, 9.0, not_a_droplet
580, 440, 8.0, not_a_droplet
317, 727, 5.0, not_a_droplet
280, 730, 5.0, not_a_droplet
285, 761, 4.0, not_a_droplet
303, 763, 4.0, not_a_droplet
317, 752, 4.0, not_a_droplet
297, 730, 4.0, not_a_droplet
299, 705, 4.0, not_a_droplet
326, 689, 4.0, not_a_droplet
327, 703, 4.0, not_a_droplet
348, 644, 4.0, not_a_droplet
367, 599, 5.0, not_a_droplet
385, 618, 5.0, not_a_droplet
424, 575, 8.0, not_a_droplet
409, 569, 9.0, not_a_droplet
392, 518, 9.0, not_a_droplet
391, 520, 5.0, not_a_droplet
352, 491, 6.0, not_a_droplet
331, 667, 4.0, not_a_droplet
519, 851, 5.0, not_a_droplet
260, 454, 6.0, not_a_droplet
252, 460, 5.0, not_a_droplet
243, 465, 5.0, not_a_droplet
276, 461, 5.0, not_a_droplet
271, 442, 4.0, not_a_droplet
276, 450, 4.0, not_a_droplet
228, 543, 8.0, not_a_droplet
237, 556, 8.0, not_a_droplet
240, 573, 7.0, not_a_droplet
271, 616, 7.0, not_a_droplet
196, 489, 7.0, not_a_droplet
169, 508, 6.0, not_a_droplet
157, 510, 5.0, not_a_droplet
97, 634, 5.0, not_a_droplet
92, 657, 4.0, not_a_droplet
54, 647, 5.0, not_a_droplet
17, 653, 7.0, not_a_droplet
222, 559, 5.0, not_a_droplet
231, 528, 7.0, not_a_droplet
202, 521, 6.0, not_a_droplet
201, 509, 5.0, not_a_droplet
217, 502, 4.0, not_a_droplet
